2025-06-17 15:17:54,365 p=264510 u=bill n=ansible ERROR| ERROR! the playbook: playbook.yml could not be found
2025-06-17 15:19:18,245 p=264559 u=bill n=ansible INFO| ok: [localhost] => (item={'files': [], 'changed': False, 'msg': 'Not all paths examined, check warnings for details', 'matched': 0, 'examined': 0, 'skipped_paths': {'/home/bill/Templates': "'/home/bill/Templates' is not a directory"}, 'invocation': {'module_args': {'paths': ['/home/bill/Templates'], 'file_type': 'any', 'patterns': ['*'], 'read_whole_file': False, 'age_stamp': 'mtime', 'recurse': False, 'hidden': False, 'follow': False, 'get_checksum': False, 'use_regex': False, 'exact_mode': True, 'excludes': None, 'contains': None, 'age': None, 'size': None, 'depth': None, 'mode': None, 'encoding': None, 'limit': None}}, 'failed': False, 'item': '/home/bill/Templates', 'ansible_loop_var': 'item'})
2025-06-17 15:19:18,393 p=264559 u=bill n=ansible INFO| ok: [localhost] => (item={'files': [], 'changed': False, 'msg': 'Not all paths examined, check warnings for details', 'matched': 0, 'examined': 0, 'skipped_paths': {'/home/bill/Videos': "'/home/bill/Videos' is not a directory"}, 'invocation': {'module_args': {'paths': ['/home/bill/Videos'], 'file_type': 'any', 'patterns': ['*'], 'read_whole_file': False, 'age_stamp': 'mtime', 'recurse': False, 'hidden': False, 'follow': False, 'get_checksum': False, 'use_regex': False, 'exact_mode': True, 'excludes': None, 'contains': None, 'age': None, 'size': None, 'depth': None, 'mode': None, 'encoding': None, 'limit': None}}, 'failed': False, 'item': '/home/bill/Videos', 'ansible_loop_var': 'item'})
2025-06-17 15:19:18,402 p=264559 u=bill n=ansible INFO| TASK [local : Rename snap to .snap] ***************************************************************************
2025-06-17 15:19:18,551 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:18,557 p=264559 u=bill n=ansible INFO| TASK [local : Ensure .snap directory exists] ******************************************************************
2025-06-17 15:19:18,714 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:18,721 p=264559 u=bill n=ansible INFO| TASK [local : Update .config/user-dirs.dirs file] *************************************************************
2025-06-17 15:19:19,021 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:19,027 p=264559 u=bill n=ansible INFO| TASK [local : Update .config/gtk-3.0/bookmarks file] **********************************************************
2025-06-17 15:19:19,321 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:19,328 p=264559 u=bill n=ansible INFO| TASK [local : Remove dead .desktop files from Desktop] ********************************************************
2025-06-17 15:19:19,489 p=264559 u=bill n=ansible INFO| ok: [localhost] => (item=Documents)
2025-06-17 15:19:19,631 p=264559 u=bill n=ansible INFO| ok: [localhost] => (item=Music)
2025-06-17 15:19:19,775 p=264559 u=bill n=ansible INFO| ok: [localhost] => (item=Pictures)
2025-06-17 15:19:19,931 p=264559 u=bill n=ansible INFO| ok: [localhost] => (item=Videos)
2025-06-17 15:19:19,937 p=264559 u=bill n=ansible INFO| TASK [local : Check if Desktop directory is empty] ************************************************************
2025-06-17 15:19:20,087 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:20,093 p=264559 u=bill n=ansible INFO| TASK [local : Rename Desktop to desktop if empty] *************************************************************
2025-06-17 15:19:20,240 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:20,247 p=264559 u=bill n=ansible INFO| TASK [local : Ensure desktop directory exists] ****************************************************************
2025-06-17 15:19:20,400 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:20,406 p=264559 u=bill n=ansible INFO| TASK [local : Check if GNOME session needs restart] ***********************************************************
2025-06-17 15:19:20,550 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:20,559 p=264559 u=bill n=ansible INFO| TASK [local : Check if running in graphical environment] ******************************************************
2025-06-17 15:19:20,713 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:20,750 p=264559 u=bill n=ansible INFO| TASK [local : gnome | appearance | dconf update] **************************************************************
2025-06-17 15:19:20,905 p=264559 u=bill n=ansible INFO| changed: [localhost]
2025-06-17 15:19:20,912 p=264559 u=bill n=ansible INFO| TASK [local : Wait for system to come back] *******************************************************************
2025-06-17 15:19:30,922 p=264559 u=bill n=ansible WARNING| [WARNING]: Reset is not implemented for this connection

2025-06-17 15:19:31,122 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:31,128 p=264559 u=bill n=ansible INFO| TASK [local : include_tasks] **********************************************************************************
2025-06-17 15:19:31,141 p=264559 u=bill n=ansible INFO| included: /home/bill/git/home.net/roles/local/tasks/fstab.yml for localhost
2025-06-17 15:19:31,150 p=264559 u=bill n=ansible INFO| TASK [local : Add managed fstab entries] **********************************************************************
2025-06-17 15:19:31,298 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:31,306 p=264559 u=bill n=ansible INFO| TASK [local : Reload systemd daemon] **************************************************************************
2025-06-17 15:19:31,801 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:31,806 p=264559 u=bill n=ansible INFO| TASK [local : Remount all filesystems] ************************************************************************
2025-06-17 15:19:31,953 p=264559 u=bill n=ansible INFO| changed: [localhost]
2025-06-17 15:19:31,960 p=264559 u=bill n=ansible INFO| TASK [local : include_tasks] **********************************************************************************
2025-06-17 15:19:31,973 p=264559 u=bill n=ansible INFO| included: /home/bill/git/home.net/roles/local/tasks/ssh_config.yml for localhost
2025-06-17 15:19:31,982 p=264559 u=bill n=ansible INFO| TASK [local : Ensure .ssh dir exists for bill] ****************************************************************
2025-06-17 15:19:32,130 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:32,139 p=264559 u=bill n=ansible INFO| TASK [local : Deploy aggregated SSH config for bill] **********************************************************
2025-06-17 15:19:32,506 p=264559 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:19:32,514 p=264559 u=bill n=ansible INFO| PLAY [lxc] ****************************************************************************************************
2025-06-17 15:19:32,522 p=264559 u=bill n=ansible INFO| TASK [Gathering Facts] ****************************************************************************************
2025-06-17 15:19:33,129 p=264559 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:19:33,162 p=264559 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:19:33,191 p=264559 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:19:33,197 p=264559 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:19:33,208 p=264559 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:19:33,241 p=264559 u=bill n=ansible INFO| TASK [lxc : Load group definitions] ***************************************************************************
2025-06-17 15:19:33,255 p=264559 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:19:33,267 p=264559 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:19:33,279 p=264559 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:19:33,291 p=264559 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:19:33,300 p=264559 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:19:33,307 p=264559 u=bill n=ansible INFO| TASK [lxc : include_tasks] ************************************************************************************
2025-06-17 15:19:33,401 p=264559 u=bill n=ansible INFO| included: /home/bill/git/home.net/roles/lxc/tasks/unattended_upgrades.yml for wg, photoprism, bazarr, sonarr, paperless
2025-06-17 15:19:33,408 p=264559 u=bill n=ansible INFO| TASK [lxc : unattended upgrades | install unattended-upgrades for debian-based hosts] *************************
2025-06-17 15:19:34,242 p=264559 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:19:34,273 p=264559 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:19:34,304 p=264559 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:19:34,337 p=264559 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:19:34,353 p=264559 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:19:34,360 p=264559 u=bill n=ansible INFO| TASK [lxc : unattended upgrades | copy 20auto-upgrades file for debian-based hosts] ***************************
2025-06-17 15:19:34,693 p=264559 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:19:34,711 p=264559 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:19:34,719 p=264559 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:19:34,727 p=264559 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:19:34,775 p=264559 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:19:34,783 p=264559 u=bill n=ansible INFO| TASK [lxc : unattended upgrades | copy 50unattended-upgrades file (debian)] ***********************************
2025-06-17 15:19:34,797 p=264559 u=bill n=ansible INFO| skipping: [wg]
2025-06-17 15:19:34,808 p=264559 u=bill n=ansible INFO| skipping: [photoprism]
2025-06-17 15:19:34,818 p=264559 u=bill n=ansible INFO| skipping: [bazarr]
2025-06-17 15:19:34,830 p=264559 u=bill n=ansible INFO| skipping: [sonarr]
2025-06-17 15:19:34,836 p=264559 u=bill n=ansible INFO| skipping: [paperless]
2025-06-17 15:19:34,843 p=264559 u=bill n=ansible INFO| TASK [lxc : unattended upgrades | copy 50unattended-upgrades file (ubuntu)] ***********************************
2025-06-17 15:19:35,170 p=264559 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:19:35,174 p=264559 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:19:35,199 p=264559 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:19:35,213 p=264559 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:19:35,234 p=264559 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:19:35,274 p=264559 u=bill n=ansible INFO| TASK [lxc : Deploy paperless-ngx configuration] ***************************************************************
2025-06-17 15:19:35,288 p=264559 u=bill n=ansible INFO| skipping: [wg]
2025-06-17 15:19:35,298 p=264559 u=bill n=ansible INFO| skipping: [photoprism]
2025-06-17 15:19:35,309 p=264559 u=bill n=ansible INFO| skipping: [bazarr]
2025-06-17 15:19:35,319 p=264559 u=bill n=ansible INFO| skipping: [sonarr]
2025-06-17 15:19:35,480 p=264559 u=bill n=ansible WARNING| [WARNING]: sftp transfer mechanism failed on [192.168.86.70]. Use ANSIBLE_DEBUG=1 to see detailed information

2025-06-17 15:19:35,485 p=264559 u=bill n=ansible WARNING| [WARNING]: scp transfer mechanism failed on [192.168.86.70]. Use ANSIBLE_DEBUG=1 to see detailed information

2025-06-17 15:19:35,692 p=264559 u=bill n=ansible INFO| changed: [paperless]
2025-06-17 15:19:35,750 p=264559 u=bill n=ansible INFO| PLAY [proxmox_hosts] ******************************************************************************************
2025-06-17 15:19:35,771 p=264559 u=bill n=ansible INFO| TASK [Gathering Facts] ****************************************************************************************
2025-06-17 15:19:36,873 p=264559 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:19:37,929 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:37,969 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Load pve variables] *********************************************************************
2025-06-17 15:19:37,983 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:37,988 p=264559 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:19:38,009 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Load group variables] *******************************************************************
2025-06-17 15:19:38,022 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:38,027 p=264559 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:19:38,047 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Load vault secrets] *********************************************************************
2025-06-17 15:19:38,077 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:38,086 p=264559 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:19:38,106 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : include_tasks] **************************************************************************
2025-06-17 15:19:38,145 p=264559 u=bill n=ansible INFO| included: /home/bill/git/home.net/roles/proxmox_hosts/tasks/groups.yml for pve, pbs
2025-06-17 15:19:38,164 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Ensure groups are created] **************************************************************
2025-06-17 15:19:38,183 p=264559 u=bill n=ansible INFO| skipping: [pve]
2025-06-17 15:19:38,192 p=264559 u=bill n=ansible INFO| skipping: [pbs]
2025-06-17 15:19:38,212 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Ensure ssh_users are members of created groups] *****************************************
2025-06-17 15:19:38,227 p=264559 u=bill n=ansible INFO| skipping: [pve] => (item=bill) 
2025-06-17 15:19:38,230 p=264559 u=bill n=ansible INFO| skipping: [pve] => (item=hal) 
2025-06-17 15:19:38,231 p=264559 u=bill n=ansible INFO| skipping: [pve]
2025-06-17 15:19:38,236 p=264559 u=bill n=ansible INFO| skipping: [pbs] => (item=bill) 
2025-06-17 15:19:38,238 p=264559 u=bill n=ansible INFO| skipping: [pbs] => (item=hal) 
2025-06-17 15:19:38,239 p=264559 u=bill n=ansible INFO| skipping: [pbs]
2025-06-17 15:19:38,289 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : include_tasks] **************************************************************************
2025-06-17 15:19:38,328 p=264559 u=bill n=ansible INFO| included: /home/bill/git/home.net/roles/proxmox_hosts/tasks/users.yml for pve, pbs
2025-06-17 15:19:38,349 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Ensure users are present on this workstation] *******************************************
2025-06-17 15:19:38,532 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=bill)
2025-06-17 15:19:38,592 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=bill)
2025-06-17 15:19:38,698 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=hal)
2025-06-17 15:19:38,806 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=hal)
2025-06-17 15:19:38,826 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Ensure sudo is set for included users] **************************************************
2025-06-17 15:19:38,969 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=bill)
2025-06-17 15:19:39,017 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=bill)
2025-06-17 15:19:39,091 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=hal)
2025-06-17 15:19:39,183 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=hal)
2025-06-17 15:19:39,204 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Set authorized keys for Bill from vault] ************************************************
2025-06-17 15:19:39,388 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=None)
2025-06-17 15:19:39,453 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=None)
2025-06-17 15:19:39,558 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=None)
2025-06-17 15:19:39,678 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=None)
2025-06-17 15:19:39,725 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=None)
2025-06-17 15:19:39,890 p=264559 u=bill n=ansible INFO| ok: [pve] => (item=None)
2025-06-17 15:19:39,891 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:39,902 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=None)
2025-06-17 15:19:40,127 p=264559 u=bill n=ansible INFO| ok: [pbs] => (item=None)
2025-06-17 15:19:40,128 p=264559 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:19:40,147 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Copy bashrc for Bill] *******************************************************************
2025-06-17 15:19:40,437 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:40,531 p=264559 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:19:40,552 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : include_tasks] **************************************************************************
2025-06-17 15:19:40,590 p=264559 u=bill n=ansible INFO| included: /home/bill/git/home.net/roles/proxmox_hosts/tasks/fstab.yml for pve, pbs
2025-06-17 15:19:40,613 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Add managed fstab entries] **************************************************************
2025-06-17 15:19:40,636 p=264559 u=bill n=ansible INFO| skipping: [pbs]
2025-06-17 15:19:40,747 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:40,767 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Reload systemd daemon] ******************************************************************
2025-06-17 15:19:40,794 p=264559 u=bill n=ansible INFO| skipping: [pbs]
2025-06-17 15:19:41,319 p=264559 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:19:41,340 p=264559 u=bill n=ansible INFO| TASK [proxmox_hosts : Remount all filesystems] ****************************************************************
2025-06-17 15:19:41,370 p=264559 u=bill n=ansible INFO| skipping: [pbs]
2025-06-17 15:19:41,484 p=264559 u=bill n=ansible INFO| changed: [pve]
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| PLAY RECAP ****************************************************************************************************
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| bazarr                     : ok=53   changed=4    unreachable=0    failed=0    skipped=7    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| dell                       : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| desktop                    : ok=68   changed=4    unreachable=0    failed=0    skipped=9    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| localhost                  : ok=34   changed=2    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| paperless                  : ok=52   changed=5    unreachable=0    failed=0    skipped=8    rescued=0    ignored=1   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| pbs                        : ok=14   changed=0    unreachable=0    failed=0    skipped=5    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| photoprism                 : ok=53   changed=4    unreachable=0    failed=0    skipped=7    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| pve                        : ok=17   changed=1    unreachable=0    failed=0    skipped=2    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| samsung                    : ok=67   changed=4    unreachable=0    failed=0    skipped=9    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| sonarr                     : ok=53   changed=4    unreachable=0    failed=0    skipped=7    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| trilium                    : ok=0    changed=0    unreachable=1    failed=0    skipped=0    rescued=0    ignored=0   
2025-06-17 15:19:41,529 p=264559 u=bill n=ansible INFO| wg                         : ok=51   changed=4    unreachable=0    failed=0    skipped=9    rescued=0    ignored=0   
2025-06-17 15:22:28,236 p=268953 u=bill n=ansible INFO| PLAY [all] ****************************************************************************************************
2025-06-17 15:22:28,241 p=268953 u=bill n=ansible INFO| TASK [Gathering Facts] ****************************************************************************************
2025-06-17 15:22:29,307 p=268953 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:22:29,318 p=268953 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:22:29,507 p=268953 u=bill n=ansible INFO| fatal: [trilium]: UNREACHABLE! => {"changed": false, "msg": "Data could not be sent to remote host \"192.168.86.78\". Make sure this host can be reached over ssh: @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@\r\n@    WARNING: REMOTE HOST IDENTIFICATION HAS CHANGED!     @\r\n@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@\r\nIT IS POSSIBLE THAT SOMEONE IS DOING SOMETHING NASTY!\r\nSomeone could be eavesdropping on you right now (man-in-the-middle attack)!\r\nIt is also possible that a host key has just been changed.\r\nThe fingerprint for the ED25519 key sent by the remote host is\nSHA256:YoMwYrwIE3r5/oL99G5gQd7YFZ89ABBbOoRjKIGG4uU.\r\nPlease contact your system administrator.\r\nAdd correct host key in /home/bill/.ssh/known_hosts to get rid of this message.\r\nOffending ED25519 key in /home/bill/.ssh/known_hosts:36\r\n  remove with:\r\n  ssh-keygen -f '/home/bill/.ssh/known_hosts' -R '192.168.86.78'\r\nAgent forwarding is disabled to avoid man-in-the-middle attacks.\r\nUpdateHostkeys is disabled because the host key is not trusted.\r\nUse of this system is private. If you are not authorized, disconnect immediately.\nFailure to comply will result in your destruction.hal@192.168.86.78: Permission denied (publickey).\r\n", "unreachable": true}
2025-06-17 15:22:29,771 p=268953 u=bill n=ansible INFO| ok: [desktop]
2025-06-17 15:22:29,787 p=268953 u=bill n=ansible INFO| ok: [samsung]
2025-06-17 15:22:30,185 p=268953 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:22:30,436 p=268953 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:22:30,661 p=268953 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:22:30,985 p=268953 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:22:31,419 p=268953 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:22:31,493 p=268953 u=bill n=ansible INFO| fatal: [dell]: UNREACHABLE! => {"changed": false, "msg": "Data could not be sent to remote host \"192.168.86.55\". Make sure this host can be reached over ssh: ssh: connect to host 192.168.86.55 port 22: No route to host\r\n", "unreachable": true}
2025-06-17 15:22:32,276 p=268953 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:22:32,282 p=268953 u=bill n=ansible INFO| TASK [pre-run | update package cache (debian, etc)] ***********************************************************
2025-06-17 15:22:33,666 p=268953 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:22:33,807 p=268953 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:22:33,842 p=268953 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:22:33,949 p=268953 u=bill n=ansible INFO| ok: [desktop]
2025-06-17 15:22:34,259 p=268953 u=bill n=ansible INFO| ok: [samsung]
2025-06-17 15:22:35,168 p=268953 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:22:35,384 p=268953 u=bill n=ansible INFO| ok: [pbs]
2025-06-17 15:22:35,388 p=268953 u=bill n=ansible INFO| ok: [pve]
2025-06-17 15:22:35,498 p=268953 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:22:35,690 p=268953 u=bill n=ansible INFO| ok: [localhost]
2025-06-17 15:22:35,699 p=268953 u=bill n=ansible INFO| TASK [Include host variables dynamically] *********************************************************************
2025-06-17 15:22:35,714 p=268953 u=bill n=ansible INFO| ok: [wg] => (item=host_vars/wg.yml)
2025-06-17 15:22:35,723 p=268953 u=bill n=ansible INFO| ok: [photoprism] => (item=host_vars/photoprism.yml)
2025-06-17 15:22:35,743 p=268953 u=bill n=ansible INFO| ok: [desktop] => (item=host_vars/desktop.yml)
2025-06-17 15:22:35,761 p=268953 u=bill n=ansible INFO| ok: [samsung] => (item=host_vars/samsung.yml)
2025-06-17 15:22:35,766 p=268953 u=bill n=ansible INFO| ok: [bazarr] => (item=host_vars/bazarr.yml)
2025-06-17 15:22:35,785 p=268953 u=bill n=ansible INFO| ok: [sonarr] => (item=host_vars/sonarr.yml)
2025-06-17 15:22:35,801 p=268953 u=bill n=ansible INFO| ok: [paperless] => (item=host_vars/paperless.yml)
2025-06-17 15:22:35,818 p=268953 u=bill n=ansible INFO| ok: [pve] => (item=host_vars/pve.yml)
2025-06-17 15:22:35,827 p=268953 u=bill n=ansible INFO| ok: [pbs] => (item=host_vars/pbs.yml)
2025-06-17 15:22:35,834 p=268953 u=bill n=ansible INFO| ok: [localhost] => (item=host_vars/localhost.yml)
2025-06-17 15:22:35,837 p=268953 u=bill n=ansible INFO| PLAY [updates] ************************************************************************************************
2025-06-17 15:22:35,855 p=268953 u=bill n=ansible INFO| TASK [Gathering Facts] ****************************************************************************************
2025-06-17 15:22:36,475 p=268953 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:22:36,492 p=268953 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:22:36,508 p=268953 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:22:36,752 p=268953 u=bill n=ansible INFO| ok: [desktop]
2025-06-17 15:22:36,864 p=268953 u=bill n=ansible INFO| ok: [samsung]
2025-06-17 15:22:37,071 p=268953 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:22:37,105 p=268953 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:22:37,148 p=268953 u=bill n=ansible INFO| TASK [common : Load vault variables] **************************************************************************
2025-06-17 15:22:37,182 p=268953 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:22:37,200 p=268953 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:22:37,221 p=268953 u=bill n=ansible INFO| ok: [desktop]
2025-06-17 15:22:37,239 p=268953 u=bill n=ansible INFO| ok: [samsung]
2025-06-17 15:22:37,259 p=268953 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:22:37,273 p=268953 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:22:37,282 p=268953 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:22:37,288 p=268953 u=bill n=ansible INFO| TASK [common : include_vars] **********************************************************************************
2025-06-17 15:22:37,312 p=268953 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:22:37,356 p=268953 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:22:37,366 p=268953 u=bill n=ansible INFO| ok: [desktop]
2025-06-17 15:22:37,376 p=268953 u=bill n=ansible INFO| ok: [samsung]
2025-06-17 15:22:37,387 p=268953 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:22:37,388 p=268953 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:22:37,395 p=268953 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:22:37,402 p=268953 u=bill n=ansible INFO| TASK [common : Load group variables] **************************************************************************
2025-06-17 15:22:37,424 p=268953 u=bill n=ansible INFO| ok: [wg]
2025-06-17 15:22:37,434 p=268953 u=bill n=ansible INFO| ok: [photoprism]
2025-06-17 15:22:37,444 p=268953 u=bill n=ansible INFO| ok: [desktop]
2025-06-17 15:22:37,454 p=268953 u=bill n=ansible INFO| ok: [samsung]
2025-06-17 15:22:37,465 p=268953 u=bill n=ansible INFO| ok: [bazarr]
2025-06-17 15:22:37,466 p=268953 u=bill n=ansible INFO| ok: [sonarr]
2025-06-17 15:22:37,471 p=268953 u=bill n=ansible INFO| ok: [paperless]
2025-06-17 15:22:37,479 p=268953 u=bill n=ansible INFO| TASK [common : Ensure groups are created] *********************************************************************
2025-06-17 15:22:37,724 p=268953 u=bill n=ansible INFO| ok: [bazarr] => (item={'name': 'media', 'gid': 1776})
2025-06-17 15:22:37,727 p=268953 u=bill n=ansible INFO| ok: [photoprism] => (item={'name': 'media', 'gid': 1776})
2025-06-17 15:22:37,728 p=268953 u=bill n=ansible INFO| ok: [desktop] => (item={'name': 'media', 'gid': 1776})
2025-06-17 15:22:37,747 p=268953 u=bill n=ansible INFO| ok: [wg] => (item={'name': 'media', 'gid': 1776})
2025-06-17 15:22:37,768 p=268953 u=bill n=ansible INFO| fatal: [paperless]: FAILED! => {"msg": "Unexpected templating type error occurred on ({{ group_definitions | selectattr('name', 'in', groups_to_create) | list }}): argument of type 'NoneType' is not iterable. argument of type 'NoneType' is not iterable"}
2025-06-17 15:22:37,768 p=268953 u=bill n=ansible INFO| ...ignoring
2025-06-17 15:22:37,823 p=268953 u=bill n=ansible INFO| ok: [samsung] => (item={'name': 'media', 'gid': 1776})
